feature,importance
cat__customerID_6100-FJZDG,8.136991647566055e-06
cat__customerID_8969-PRHFK,8.136036860625222e-06
cat__customerID_7137-NAXML,8.118526450689765e-06
cat__customerID_5312-TSZVC,8.112519198175116e-06
cat__customerID_4115-UMJFQ,8.105569535058442e-06
cat__customerID_6478-HRRCZ,8.10335203833476e-06
cat__customerID_3585-YNADK,8.102831651030048e-06
cat__customerID_5256-SKJGO,8.083119781298074e-06
cat__customerID_8022-BECSI,8.07524413480305e-06
cat__customerID_0675-NCDYU,8.073772160962776e-06
cat__customerID_9225-BZLNZ,8.071830682778598e-06
cat__customerID_8513-OLYGY,8.062635749639949e-06
cat__customerID_9184-GALIL,8.045765849375692e-06
cat__customerID_4826-XTSOH,8.043533751890875e-06
cat__customerID_0906-QVPMS,8.042117382567095e-06
cat__customerID_4707-YNOQA,8.04135526415108e-06
cat__customerID_5306-BVTKJ,8.00730376748334e-06
cat__customerID_0454-OKRCT,8.004645895142927e-06
cat__customerID_0422-OHQHQ,7.998891510238882e-06
cat__customerID_8571-ZCMCX,7.98838542576894e-06
cat__customerID_7929-SKFGK,7.983184313777529e-06
cat__customerID_4163-NCJAK,7.981365164404533e-06
cat__customerID_6339-TBELP,7.980301181548803e-06
cat__customerID_3131-NWVFJ,7.977876938542934e-06
cat__customerID_7605-BDWDC,7.968539483777401e-06
cat__customerID_0572-ZJKLT,7.967362288636911e-06
cat__customerID_1834-ABKHQ,7.965264327218287e-06
cat__customerID_1415-YFWLT,7.958387944592213e-06
cat__customerID_8608-OZTLB,7.935837158041597e-06
cat__customerID_9845-QOMAD,7.93541041275635e-06
cat__customerID_7833-PKIHD,7.921981396324805e-06
cat__customerID_6161-ERDGD,7.921614928666546e-06
cat__customerID_8208-EUMTE,7.894703700732633e-06
cat__customerID_5989-AXPUC,7.875585372664803e-06
cat__customerID_5073-RZGBK,7.864634270048783e-06
cat__customerID_1897-RCFUM,7.860298816565634e-06
cat__customerID_0023-UYUPN,7.852434032951688e-06
cat__customerID_8259-DZLIZ,7.835915302581753e-06
cat__customerID_6016-NXBNJ,7.821397390008448e-06
cat__customerID_0679-TDGAK,7.814021237452899e-06
cat__customerID_7024-OHCCK,7.812031345991108e-06
cat__customerID_0657-DOGUM,7.80345860658702e-06
cat__customerID_8884-MRNSU,7.794062411695334e-06
cat__customerID_9619-GSATL,7.783177639909948e-06
cat__customerID_7029-IJEJK,7.783161510573788e-06
cat__customerID_5575-GNVDE,7.774268403630361e-06
cat__customerID_8612-GXIDD,7.773006779525473e-06
cat__customerID_6103-QCKFX,7.760335660732286e-06
cat__customerID_9680-NIAUV,7.760256960573401e-06
cat__customerID_2030-BTZRO,7.751775682140838e-06
cat__customerID_3778-FOAQW,7.74892284331294e-06
cat__customerID_4115-BNPJY,7.744693697122498e-06
cat__customerID_0323-XWWTN,7.739285490714897e-06
cat__customerID_7663-YJHSN,7.728470854010183e-06
cat__customerID_5862-BRIXZ,7.719847270646614e-06
cat__customerID_1561-BWHIN,7.699568275411171e-06
cat__customerID_1272-ILHFG,7.690874848327634e-06
cat__customerID_9347-AERRL,7.690300380998574e-06
cat__customerID_1099-GODLO,7.67533268522023e-06
cat__customerID_4685-TFLLS,7.662504687389533e-06
cat__customerID_8668-KNZTI,7.659798600276885e-06
cat__customerID_1439-LCGVL,7.65566827208265e-06
cat__customerID_7569-NMZYQ,7.644371821870454e-06
cat__customerID_8760-ZRHKE,7.633645260191151e-06
cat__customerID_7017-VFHAY,7.613874703058094e-06
cat__customerID_7570-WELNY,7.584174364388758e-06
cat__customerID_2933-XEUJM,7.5795479912771315e-06
cat__customerID_5127-BZENZ,7.570706981026594e-06
cat__customerID_8480-PPONV,7.5699402238446215e-06
cat__customerID_8748-HFWBO,7.541792136807836e-06
cat__customerID_5055-BRMNE,7.505689154510848e-06
cat__customerID_2773-MADBQ,7.500992642920705e-06
cat__customerID_5847-MXBEO,7.499970639729767e-06
cat__customerID_0253-ZTEOB,7.493786529021108e-06
cat__customerID_4795-UXVCJ,7.488067348113939e-06
cat__customerID_3068-OMWZA,7.465892800155454e-06
cat__customerID_2632-IVXVF,7.4639797367863085e-06
cat__customerID_8097-OMULG,7.458717848614346e-06
cat__customerID_5982-PSMKW,7.455358392599444e-06
cat__customerID_3594-BDSOA,7.4488461745764954e-06
cat__customerID_6691-CCIHA,7.447959766691855e-06
cat__customerID_1682-VCOIO,7.421187053414685e-06
cat__customerID_6521-YYTYI,7.4200341630040645e-06
cat__customerID_0810-DHDBD,7.419772681217706e-06
cat__customerID_6047-SUHPR,7.409790527455888e-06
cat__customerID_7554-NEWDD,7.404500468074813e-06
cat__customerID_1051-EQPZR,7.400587880225274e-06
cat__customerID_8454-AATJP,7.391482331439503e-06
cat__customerID_4393-GEADV,7.390367470197834e-06
cat__customerID_4854-SSLTN,7.358235092809831e-06
cat__customerID_5003-OKNNK,7.355624857609198e-06
cat__customerID_8639-NHQEI,7.346583907359366e-06
cat__customerID_6252-DFGTK,7.3423942694903055e-06
cat__customerID_8659-IOOPU,7.318215887637442e-06
cat__customerID_4859-ZSRDZ,7.306833315632491e-06
cat__customerID_2348-KCJLT,7.297155588133054e-06
cat__customerID_4111-BNXIF,7.295459113846059e-06
cat__customerID_3283-WCWXT,7.28563014606164e-06
cat__customerID_3378-AJRAO,7.282838580576235e-06
cat__customerID_3727-OWVYD,7.2808911297390154e-06
cat__customerID_5474-LAMUQ,7.253907198233525e-06
cat__customerID_9297-FVVDH,7.2536525907596436e-06
cat__customerID_3547-LQRIK,7.215233194621757e-06
cat__customerID_9531-NSBMR,7.212227088595694e-06
cat__customerID_0107-YHINA,7.20820611492421e-06
cat__customerID_0014-BMAQU,7.203619991062938e-06
cat__customerID_7037-MTYVW,7.202474041104567e-06
cat__customerID_4636-OLWOE,7.1932839938543954e-06
cat__customerID_7446-SFAOA,7.185750931174027e-06
cat__customerID_2789-CZANW,7.179923762798656e-06
cat__customerID_2664-XJZNO,7.169876518366202e-06
cat__customerID_3082-YVEKW,7.153906344700256e-06
cat__customerID_7527-QNRUS,7.1161501232544e-06
cat__customerID_8792-AOROI,7.1080663639727435e-06
cat__customerID_2040-XBAVJ,7.10671362488202e-06
cat__customerID_6479-OAUSD,7.095675456660591e-06
cat__customerID_3605-JISKB,7.086429789695956e-06
cat__customerID_6901-GOGZG,7.072423017207769e-06
cat__customerID_2904-GGUAZ,7.069295993895768e-06
cat__customerID_0804-YGEQV,7.058888919523329e-06
cat__customerID_8745-PVESG,7.037351255280303e-06
cat__customerID_6736-DHUQI,7.033496174137201e-06
cat__customerID_6229-UOLQL,7.0293397213366255e-06
cat__customerID_4114-QMKVN,7.004357447906807e-06
cat__customerID_5716-EZXZN,6.9990699945103245e-06
cat__customerID_5726-CVNYA,6.9922357269844775e-06
cat__customerID_0248-PGHBZ,6.989320925466776e-06
cat__customerID_3655-SNQYZ,6.960821387224146e-06
cat__customerID_2650-GYRYL,6.960576014631698e-06
cat__customerID_1998-VHJHK,6.9584714549949185e-06
cat__customerID_3133-PZNSR,6.956096689487908e-06
cat__customerID_6371-NZYEG,6.942098674294684e-06
cat__customerID_8311-UEUAB,6.917513175765171e-06
cat__customerID_7247-XOZPB,6.907446914038789e-06
cat__customerID_0487-CRLZF,6.896288938696661e-06
cat__customerID_1904-WAJAA,6.886132141216235e-06
cat__customerID_9570-KYEUA,6.88611089929914e-06
cat__customerID_8165-CBKXO,6.883412819036352e-06
cat__customerID_7795-CFOCW,6.879774418806297e-06
cat__customerID_2466-FCCPT,6.87816888096301e-06
cat__customerID_2749-CTKAJ,6.848403126865056e-06
cat__customerID_5781-BKHOP,6.847447565148055e-06
cat__customerID_7173-TETGO,6.842577903096965e-06
cat__customerID_9880-TDQAC,6.838072894755443e-06
cat__customerID_3249-VHRIP,6.827192890012105e-06
cat__customerID_3482-ABPKK,6.827155917017885e-06
cat__customerID_6754-LZUKA,6.8206522058511935e-06
cat__customerID_9796-MVYXX,6.809689022666435e-06
cat__customerID_2282-YGNOR,6.773880946448192e-06
cat__customerID_6061-PQHMK,6.770163555447276e-06
cat__customerID_9830-ECLEN,6.765693118481171e-06
cat__customerID_7244-KXYZN,6.765083679366233e-06
cat__customerID_8819-WFGGJ,6.76308240666134e-06
cat__customerID_1053-MXTTK,6.757160503657385e-06
cat__customerID_5322-TEUJK,6.754544387735366e-06
cat__customerID_4632-PAOYU,6.7327751622959335e-06
cat__customerID_3392-EHMNK,6.7295773224501595e-06
cat__customerID_2027-DNKIV,6.726418179000717e-06
cat__customerID_9782-LGXMC,6.71992793183099e-06
cat__customerID_6082-OQFBA,6.686439078619483e-06
cat__customerID_1265-BCFEO,6.6711917828216345e-06
cat__customerID_9251-WNSOD,6.67109153116164e-06
cat__customerID_5876-QMYLD,6.671034222544565e-06
cat__customerID_0334-ZFJSR,6.667914326318894e-06
cat__customerID_9258-CNWAC,6.655772454591795e-06
cat__customerID_8207-DMRVL,6.655305924294897e-06
cat__customerID_0219-QAERP,6.651239369635438e-06
cat__customerID_5906-DVAPM,6.644779789411075e-06
cat__customerID_1407-DIGZV,6.641134797661174e-06
cat__customerID_1790-NESIO,6.6361646070795535e-06
cat__customerID_8277-RVRSV,6.627915175582029e-06
cat__customerID_2091-GPPIQ,6.6257212561990984e-06
cat__customerID_7670-ZBPOQ,6.621560947004941e-06
cat__customerID_3410-YOQBQ,6.61743582017159e-06
cat__customerID_2878-DHMIN,6.614015830033683e-06
cat__customerID_4584-LBNMK,6.6089372934001596e-06
cat__customerID_1834-WULEG,6.604238489276521e-06
cat__customerID_7110-BDTWG,6.59096371902624e-06
cat__customerID_6188-UXBBR,6.5830014953275e-06
cat__customerID_0104-PPXDV,6.570750391443886e-06
cat__customerID_6522-OIQSX,6.558130197330967e-06
cat__customerID_7639-LIAYI,6.555215121992448e-06
cat__customerID_7305-ZWMAJ,6.547966984648074e-06
cat__customerID_9867-JCZSP,6.512567470111928e-06
cat__customerID_9174-IHETN,6.491204238362728e-06
cat__customerID_4178-EGMON,6.477832063260887e-06
cat__customerID_5161-UBZXI,6.472455918566771e-06
cat__customerID_3841-NFECX,6.4610221812066485e-06
cat__customerID_0310-SUCIN,6.459532118166078e-06
cat__customerID_1866-DIOQZ,6.449751576218813e-06
cat__customerID_2405-LBMUW,6.448431917304956e-06
cat__customerID_5512-IDZEI,6.448330162116492e-06
cat__customerID_2995-YWTCD,6.425317060065386e-06
cat__customerID_5214-CHIWJ,6.4206099439411935e-06
cat__customerID_7269-JISCY,6.416170198861843e-06
cat__customerID_2057-BOYKM,6.41136992388581e-06
cat__customerID_6437-UDQJM,6.4053509185049466e-06
cat__customerID_1354-YZFNB,6.4038528247633255e-06
cat__customerID_8958-JPTRR,6.394802306244033e-06
cat__customerID_1452-UZOSF,6.390333312572658e-06
cat__customerID_3308-JSGML,6.373151991242988e-06
cat__customerID_5197-LQXXH,6.3669577832050455e-06
cat__customerID_8292-FRFZQ,6.361540845215222e-06
cat__customerID_2706-QZIHY,6.346767805522622e-06
cat__customerID_4910-GMJOT,6.335526886912301e-06
cat__customerID_8966-OIQHG,6.3058346525468535e-06
cat__customerID_9150-KPBJQ,6.30224085836893e-06
cat__customerID_4957-TIALW,6.297641686656355e-06
cat__customerID_5914-GXMDA,6.289128852824956e-06
cat__customerID_2984-TBYKU,6.28666153304956e-06
cat__customerID_7109-CQYUZ,6.281512018580919e-06
cat__customerID_8007-YYPWD,6.270013132530455e-06
cat__customerID_0083-PIVIK,6.2534461565297245e-06
cat__customerID_8149-RSOUN,6.221497254794914e-06
cat__customerID_6556-DBKZF,6.21865165060228e-06
cat__customerID_9194-GFVOI,6.202597629296414e-06
cat__customerID_2126-GSEGL,6.199989963573126e-06
cat__customerID_6072-NUQCB,6.1943714391011685e-06
cat__customerID_2017-CCBLH,6.175323497495498e-06
cat__customerID_9801-NOSHQ,6.172177839455299e-06
cat__customerID_8510-BBWMU,6.152234723295533e-06
cat__customerID_1154-HYWWO,6.148125540496032e-06
cat__customerID_4716-MRVEN,6.147022692028428e-06
cat__customerID_6166-YIPFO,6.143546748698779e-06
cat__customerID_9127-QRZMH,6.14198004018247e-06
cat__customerID_8932-CZHRQ,6.133520897074732e-06
cat__customerID_7026-YMSBE,6.128417818910826e-06
cat__customerID_7196-LIWRH,6.127612850481164e-06
cat__customerID_5197-YPYBZ,6.124438528028528e-06
cat__customerID_6584-VQMYT,6.1160425809116915e-06
cat__customerID_7945-HLKEA,6.11259502978306e-06
cat__customerID_0754-EEBDC,6.106482470062558e-06
cat__customerID_4750-UKWJK,6.097996413384046e-06
cat__customerID_5871-DGTXZ,6.097816662375026e-06
cat__customerID_3021-VLNRJ,6.093266295102253e-06
cat__customerID_1982-FEBTD,6.085575727337283e-06
cat__customerID_5627-TVBPP,6.071255988234873e-06
cat__customerID_6810-VCAEX,6.070875117691142e-06
cat__customerID_4872-VXRIL,6.066524280815847e-06
cat__customerID_9236-NDUCW,6.060303073184304e-06
cat__customerID_2040-LDIWQ,6.0553757097644315e-06
cat__customerID_5419-JPRRN,6.034201656342638e-06
cat__customerID_6950-TWMYB,6.027826034793458e-06
cat__customerID_9885-MFVSU,6.024527878928919e-06
cat__customerID_6463-HHXJR,6.024413724930436e-06
cat__customerID_1872-EBWSC,6.0236146697269e-06
cat__customerID_4547-FZJWE,6.012802660554292e-06
cat__customerID_9995-HOTOH,5.984856771087904e-06
cat__customerID_8670-MEFCP,5.979539451431134e-06
cat__customerID_6195-MELTI,5.9712449495938014e-06
cat__customerID_3887-PBQAO,5.951098593760679e-06
cat__customerID_1194-BHJYC,5.945913385867588e-06
cat__customerID_2606-PKWJB,5.936811529477826e-06
cat__customerID_0853-TWRVK,5.935617480323122e-06
cat__customerID_0916-KNFAJ,5.89305681776428e-06
cat__customerID_2703-AMTUL,5.874851580871206e-06
cat__customerID_0942-KOWSM,5.866072622026129e-06
cat__customerID_3911-RSNHI,5.860258867048641e-06
cat__customerID_6631-HMANX,5.8496187843473685e-06
cat__customerID_5387-ASZNZ,5.841264335495087e-06
cat__customerID_1642-HMARX,5.839863764277275e-06
cat__customerID_1088-CNNKB,5.83947150929703e-06
cat__customerID_4342-HFXWS,5.828319603532807e-06
cat__customerID_1821-BUCWY,5.815337609859423e-06
cat__customerID_2277-AXSDC,5.800862557601988e-06
cat__customerID_4891-NLUBA,5.800640202348943e-06
cat__customerID_8645-KOMJQ,5.795879576320915e-06
cat__customerID_2587-YNLES,5.7847846060186825e-06
cat__customerID_4304-XUMGI,5.780722518846759e-06
cat__customerID_3078-ZKNTS,5.7720817903171185e-06
cat__customerID_0757-WCUUZ,5.7673675695356234e-06
cat__customerID_6546-OPBBH,5.764948423810615e-06
cat__customerID_9178-JHUVJ,5.76465200155568e-06
cat__customerID_3569-VLDHH,5.7621569680444364e-06
cat__customerID_0993-OSGPT,5.738972871869384e-06
cat__customerID_8194-PEEBY,5.731043786748184e-06
cat__customerID_2890-WFBHU,5.715602148240851e-06
cat__customerID_9581-GVBXT,5.715408626153763e-06
cat__customerID_2192-CKRLV,5.704913386789809e-06
cat__customerID_0078-XZMHT,5.689537126189673e-06
cat__customerID_3401-URHDA,5.675228987299467e-06
cat__customerID_8148-WOCMK,5.670590227623931e-06
cat__customerID_9739-JLPQJ,5.668422708686024e-06
cat__customerID_7138-GIRSH,5.6655043757355165e-06
cat__customerID_2138-VFAPZ,5.661578694546308e-06
cat__customerID_2863-IMQDR,5.635291409181423e-06
cat__customerID_1431-AIDJQ,5.630978643624934e-06
cat__customerID_0743-HNPFG,5.623783776804611e-06
cat__customerID_5918-VUKWP,5.615332301067982e-06
cat__customerID_4999-IEZLT,5.614599044238698e-06
cat__customerID_8871-JLMHM,5.613823562373432e-06
cat__customerID_8398-TBIYD,5.6105369273670665e-06
cat__customerID_9066-QRSDU,5.610438752702995e-06
cat__customerID_6586-MYGKD,5.610347304359536e-06
cat__customerID_2361-UPSND,5.604818356116618e-06
cat__customerID_5647-URDKA,5.600645772548359e-06
cat__customerID_1813-JYWTO,5.597951913117383e-06
cat__customerID_4667-QONEA,5.597687420672129e-06
cat__customerID_4024-CSNBY,5.589244451701645e-06
cat__customerID_6549-BTYPG,5.584772579638419e-06
cat__customerID_1734-ZMNTZ,5.583832591381445e-06
cat__customerID_3546-GHEAE,5.5705022749785635e-06
cat__customerID_3486-NPGST,5.569301772170599e-06
cat__customerID_4293-ETKAP,5.557071274038958e-06
cat__customerID_2819-GWENI,5.556056730770833e-06
cat__customerID_6447-EGDIV,5.551005309640315e-06
cat__customerID_2302-OUZXB,5.546658863512632e-06
cat__customerID_7508-DQAKK,5.534539876743128e-06
cat__customerID_5129-HHMZC,5.527375123154371e-06
cat__customerID_8512-WIWYV,5.514505529984278e-06
cat__customerID_6121-TNHBO,5.500760151895539e-06
cat__customerID_5232-NXPAY,5.483456792890202e-06
cat__customerID_1206-EHBDD,5.472336178816014e-06
cat__customerID_9795-NREXC,5.4674300730402574e-06
cat__customerID_2167-FQSTQ,5.460042840067929e-06
cat__customerID_8388-DMKAE,5.457573659569424e-06
cat__customerID_3891-NLXJB,5.455797397158216e-06
cat__customerID_4980-URKXC,5.438824506287991e-06
cat__customerID_7452-FOLON,5.427239254006817e-06
cat__customerID_0835-DUUIQ,5.42517683876498e-06
cat__customerID_5849-ASHZJ,5.412499959362222e-06
cat__customerID_9224-VTYID,5.404097220765897e-06
cat__customerID_6064-PUPMC,5.387527491924919e-06
cat__customerID_6963-EZQEE,5.372261361891743e-06
cat__customerID_2137-DQMEV,5.367785144144107e-06
cat__customerID_1960-UOTYM,5.362333232288982e-06
cat__customerID_6898-RBTLU,5.361545630974813e-06
cat__customerID_2404-JIBFC,5.361060922593777e-06
cat__customerID_4334-HOWRP,5.356427793777383e-06
cat__customerID_7973-DZRKH,5.3209067054291715e-06
cat__customerID_4565-EVZMJ,5.316179382692121e-06
cat__customerID_9018-PCIOK,5.302193334887269e-06
cat__customerID_3653-NCRDJ,5.3018890523532954e-06
cat__customerID_0784-GTUUK,5.300039736545832e-06
cat__customerID_6368-TZZDT,5.298838397850145e-06
cat__customerID_1093-YSWCA,5.276321216090499e-06
cat__customerID_9560-BBZXK,5.270041784281686e-06
cat__customerID_1371-OJCEK,5.252032662212575e-06
cat__customerID_9509-MPYOD,5.250125448069762e-06
cat__customerID_5321-NTRKC,5.234140217515101e-06
cat__customerID_8331-ZXFOE,5.233472004798703e-06
cat__customerID_0536-ESJEP,5.231718140339598e-06
cat__customerID_9300-AGZNL,5.216772436997805e-06
cat__customerID_5014-GSOUQ,5.215070321062688e-06
cat__customerID_5456-ITGIC,5.205189734365971e-06
cat__customerID_4890-VMUAV,5.195573359464537e-06
cat__customerID_7321-ZNSLA,5.1876147248646035e-06
cat__customerID_3108-PCCGG,5.1762057885076174e-06
cat__customerID_2274-XUATA,5.167529291303959e-06
cat__customerID_3057-VJJQE,5.167022341680072e-06
cat__customerID_9497-QCMMS,5.161575238184978e-06
cat__customerID_0320-DWVTU,5.1514595863055725e-06
cat__customerID_0731-EBJQB,5.1393999738953495e-06
cat__customerID_5583-EJXRD,5.1392696980834785e-06
cat__customerID_8884-FEEWR,5.132887888059978e-06
cat__customerID_9470-YFUYI,5.108043057639358e-06
cat__customerID_6518-KZXCB,5.0993135853758294e-06
cat__customerID_1552-CZCLL,5.098861859941993e-06
cat__customerID_6732-VAILE,5.097510116511836e-06
cat__customerID_2516-XSJKX,5.092709679759333e-06
cat__customerID_0455-ENTCR,5.090910238638628e-06
cat__customerID_0902-RFHOF,5.089786968405819e-06
cat__customerID_9670-BPNXF,5.083384936230276e-06
cat__customerID_8200-LGKSR,5.083237562772017e-06
cat__customerID_1293-HHSHJ,5.0669481187079146e-06
cat__customerID_0945-TSONX,5.066613068176093e-06
cat__customerID_8672-OAUPW,5.066082328643044e-06
cat__customerID_1403-LKLIK,5.060590274271831e-06
cat__customerID_6719-FGEDO,5.058767801196438e-06
cat__customerID_8469-SNFFH,5.0571830825429065e-06
cat__customerID_8908-SLFCJ,5.054299328980247e-06
cat__customerID_9447-YPTBX,5.041027504844655e-06
cat__customerID_8404-VIOMB,5.040118942691397e-06
cat__customerID_3298-QEICA,5.040029104810923e-06
cat__customerID_2324-AALNO,5.039208106657064e-06
cat__customerID_1535-VTJOQ,5.033528562231739e-06
cat__customerID_0654-PQKDW,5.031228274683255e-06
cat__customerID_0436-TWFFZ,5.030696488188738e-06
cat__customerID_7216-EWTRS,5.0306244118329505e-06
cat__customerID_6339-RZCBJ,5.028675354940714e-06
cat__customerID_6120-RJKLU,5.025909676802316e-06
cat__customerID_2753-JMMCV,4.998824296712272e-06
cat__customerID_1092-WPIVQ,4.987776488863872e-06
cat__customerID_1934-MKPXS,4.985612930591872e-06
cat__customerID_9150-HEPMB,4.977756095506616e-06
cat__customerID_0739-UUAJR,4.972916748496037e-06
cat__customerID_6772-WFQRD,4.963901642358014e-06
cat__customerID_1333-PBMXB,4.957708604030113e-06
cat__customerID_9958-MEKUC,4.951055362389837e-06
cat__customerID_4254-QPEDE,4.942333068201059e-06
cat__customerID_6693-DJWTY,4.940233784174242e-06
cat__customerID_3174-AKMAS,4.939514821773555e-06
cat__customerID_2550-AEVRU,4.913350503754849e-06
cat__customerID_8327-WKMIE,4.911488194565151e-06
cat__customerID_6094-ZIVKX,4.910865713739976e-06
cat__customerID_2612-PHGOX,4.910376310964721e-06
cat__customerID_5980-BDHPY,4.905890221449101e-06
cat__customerID_6122-EFVKN,4.904418175267545e-06
cat__customerID_0224-NIJLP,4.897052552312752e-06
cat__customerID_4163-HFTUK,4.896738882601508e-06
cat__customerID_7779-ORAEL,4.8955850993589815e-06
cat__customerID_9227-UAQFT,4.893325188902316e-06
cat__customerID_7328-OWMOM,4.893209096944248e-06
cat__customerID_7277-KAMWT,4.879197967002959e-06
cat__customerID_7190-XHTWJ,4.87680105567288e-06
cat__customerID_8125-QPFJD,4.866770430530038e-06
cat__customerID_9253-VIFJQ,4.863188129461588e-06
cat__customerID_3935-TBRZZ,4.8613608281615905e-06
cat__customerID_4835-YSJMR,4.858859393351634e-06
cat__customerID_3230-IUALN,4.844222094923076e-06
cat__customerID_0129-QMPDR,4.842437711197235e-06
cat__customerID_2229-DPMBI,4.838910078531905e-06
cat__customerID_8661-BOYNW,4.838608490126653e-06
cat__customerID_2000-DHJUY,4.814418135257443e-06
cat__customerID_2430-RRYUW,4.81319227975952e-06
cat__customerID_0214-JHPFW,4.804805535442354e-06
cat__customerID_5997-OPVFA,4.804212458160721e-06
cat__customerID_1755-FZQEC,4.802701898130675e-06
cat__customerID_1534-OULXE,4.799923138289682e-06
cat__customerID_1837-YQUCE,4.793413675303647e-06
cat__customerID_1245-HARPS,4.78219720093193e-06
cat__customerID_8144-DGHXP,4.78165476475112e-06
cat__customerID_0383-CLDDA,4.7798915775699846e-06
cat__customerID_2252-NKNSI,4.775862819122167e-06
cat__customerID_5451-MHQOF,4.775847981014715e-06
cat__customerID_3458-IDMFK,4.765088116664141e-06
cat__customerID_2996-XAUVF,4.760588506290955e-06
cat__customerID_9805-FILKB,4.750471690830123e-06
cat__customerID_2239-CGBUZ,4.7425949185927584e-06
cat__customerID_3544-FBCAS,4.742081382256676e-06
cat__customerID_5317-FLPJF,4.739754012546974e-06
cat__customerID_7622-FWGEW,4.733341880368161e-06
cat__customerID_0191-EQUUH,4.7316274097209686e-06
cat__customerID_9888-ZCUMM,4.718619728827186e-06
cat__customerID_0771-CHWSK,4.709454418520908e-06
cat__customerID_6563-VRERX,4.701809820739864e-06
cat__customerID_3280-NMUVX,4.697040325563107e-06
cat__customerID_3654-ARMGP,4.69344680431857e-06
cat__customerID_3908-MKIMJ,4.693251220740334e-06
cat__customerID_4950-HKQTE,4.666618187148521e-06
cat__customerID_2400-XIWIO,4.658430100218787e-06
cat__customerID_5453-YBTWV,4.65679733725707e-06
cat__customerID_7503-MIOGA,4.653519053708595e-06
cat__customerID_5003-XZWWO,4.6530627071581376e-06
cat__customerID_4893-GYUJU,4.645925506440948e-06
cat__customerID_2123-VSCOT,4.642296363809615e-06
cat__customerID_8169-SAEJD,4.63630850787962e-06
cat__customerID_7501-IWUNG,4.609098870219998e-06
cat__customerID_8510-TMWYB,4.605482197097397e-06
cat__customerID_7297-DVYGA,4.60510472867451e-06
cat__customerID_0114-IGABW,4.599778217263388e-06
cat__customerID_5248-YGIJN,4.595417676010518e-06
cat__customerID_7711-YIJWC,4.590824286855906e-06
cat__customerID_0674-GCDXG,4.587180687899047e-06
cat__customerID_4967-WPNCF,4.577006260155579e-06
cat__customerID_3129-AAQOU,4.571600073896697e-06
cat__customerID_7564-GHCVB,4.565188745961704e-06
cat__customerID_9424-CMPOG,4.564838091177476e-06
cat__customerID_8766-PAFNE,4.559756003451288e-06
cat__customerID_2977-CEBSX,4.55807007877043e-06
cat__customerID_0336-KXKFK,4.550012067744477e-06
cat__customerID_8060-HIWJJ,4.53489503694399e-06
cat__customerID_5158-RIVOP,4.534817439439704e-06
cat__customerID_3745-HRPHI,4.532655972977347e-06
cat__customerID_6827-IEAUQ,4.530437132474957e-06
cat__customerID_8606-OEGQZ,4.5281735821517716e-06
cat__customerID_4994-OBRSZ,4.5274888308331515e-06
cat__customerID_2351-BKRZW,4.515386691168298e-06
cat__customerID_4295-YURET,4.512451967469878e-06
cat__customerID_0969-RGKCU,4.511528529587326e-06
cat__customerID_2193-SFWQW,4.504090783713961e-06
cat__customerID_5840-NVDCG,4.504039817875689e-06
cat__customerID_8565-WUXZU,4.502291121207688e-06
cat__customerID_7469-LKBCI,4.499388854262144e-06
cat__customerID_8265-HKSOW,4.496940239978195e-06
cat__customerID_2725-IWWBA,4.483646781283848e-06
cat__customerID_4538-WNTMJ,4.477866369211532e-06
cat__customerID_9548-ZMVTX,4.477090590262677e-06
cat__customerID_6609-MXJHJ,4.474591672387163e-06
cat__customerID_4573-JKNAE,4.459163779787064e-06
cat__customerID_9361-YNQWJ,4.451508018080185e-06
cat__customerID_4381-MHQDC,4.448771929312611e-06
cat__customerID_6258-PVZWJ,4.44333551977971e-06
cat__customerID_0486-LGCCH,4.441239391281274e-06
cat__customerID_7609-YBPXG,4.434700607260522e-06
cat__customerID_5126-RCXYW,4.4337139033200435e-06
cat__customerID_2256-YLYLP,4.422211882688849e-06
cat__customerID_8008-OTEZX,4.418777901931111e-06
cat__customerID_3266-FTKHB,4.415896580126203e-06
cat__customerID_5656-MJEFC,4.387393119726915e-06
cat__customerID_7025-WCBNE,4.383729923736616e-06
cat__customerID_2990-OGYTD,4.379082538121268e-06
cat__customerID_4526-EXKKN,4.378411452482256e-06
cat__customerID_1686-STUHN,4.377517727006498e-06
cat__customerID_1492-KGETH,4.3774774257141315e-06
cat__customerID_6242-FEGFD,4.377389530397231e-06
cat__customerID_9227-YBAXE,4.373563319504453e-06
cat__customerID_5668-MEISB,4.373439619933183e-06
cat__customerID_8908-NMQTX,4.371666025365184e-06
cat__customerID_4615-PIVVU,4.367706076091114e-06
cat__customerID_1757-TCATG,4.36058118401503e-06
cat__customerID_0064-SUDOG,4.358245519626595e-06
cat__customerID_9102-OXKFY,4.356862877917068e-06
cat__customerID_9717-IOAAF,4.35660229945554e-06
cat__customerID_1187-WILMM,4.349769045050556e-06
cat__customerID_5996-EBTKM,4.349728517818474e-06
cat__customerID_7153-CHRBV,4.3434541583011235e-06
cat__customerID_7596-IIWYC,4.3417504208871576e-06
cat__customerID_7233-PAHHL,4.3300421942640596e-06
cat__customerID_6234-RAAPL,4.31361978006481e-06
cat__customerID_6974-DAFLI,4.304586158650408e-06
cat__customerID_4452-ROHMO,4.298384102465087e-06
cat__customerID_1971-DTCZB,4.296894437812258e-06
cat__customerID_2122-SZZZD,4.2897834956971445e-06
